,Month,Month Code,County,County Code,Deaths,latitude,longitude
1216,"Jan., 2013",2013/01,"Riverside County, CA",6065,10,33.7219991,-116.0372472
1289,"Jun., 2013",2013/06,"Riverside County, CA",6065,13,33.7219991,-116.0372472
1305,"Jul., 2013",2013/07,"Riverside County, CA",6065,13,33.7219991,-116.0372472
1495,"Jul., 2014",2014/07,"Riverside County, CA",6065,10,33.7219991,-116.0372472
1638,"Apr., 2015",2015/04,"Riverside County, CA",6065,13,33.7219991,-116.0372472
1779,"Oct., 2015",2015/10,"Riverside County, CA",6065,12,33.7219991,-116.0372472
1826,"Dec., 2015",2015/12,"Riverside County, CA",6065,13,33.7219991,-116.0372472
1967,"Jul., 2016",2016/07,"Riverside County, CA",6065,11,33.7219991,-116.0372472
1993,"Aug., 2016",2016/08,"Riverside County, CA",6065,12,33.7219991,-116.0372472
2075,"Nov., 2016",2016/11,"Riverside County, CA",6065,11,33.7219991,-116.0372472
3,"Jan., 2007",2007/01,"Sacramento County, CA",6067,12,38.4732259,-121.2980707
22,"Feb., 2007",2007/02,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
613,"Oct., 2009",2009/10,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
680,"Mar., 2010",2010/03,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
1096,"Jun., 2012",2012/06,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
1275,"May, 2013",2013/05,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
1653,"May, 2015",2015/05,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
1677,"Jun., 2015",2015/06,"Sacramento County, CA",6067,13,38.4732259,-121.2980707
1780,"Oct., 2015",2015/10,"Sacramento County, CA",6067,10,38.4732259,-121.2980707
23,"Feb., 2007",2007/02,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144
38,"Mar., 2007",2007/03,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
55,"Apr., 2007",2007/04,"San Bernardino County, CA",6071,16,34.8253019,-116.0833144
96,"Jun., 2007",2007/06,"San Bernardino County, CA",6071,22,34.8253019,-116.0833144
116,"Jul., 2007",2007/07,"San Bernardino County, CA",6071,14,34.8253019,-116.0833144
142,"Aug., 2007",2007/08,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
228,"Dec., 2007",2007/12,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144
246,"Jan., 2008",2008/01,"San Bernardino County, CA",6071,15,34.8253019,-116.0833144
333,"Jun., 2008",2008/06,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
496,"Mar., 2009",2009/03,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
527,"May, 2009",2009/05,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
643,"Dec., 2009",2009/12,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
811,"Nov., 2010",2010/11,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
878,"Apr., 2011",2011/04,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144
982,"Oct., 2011",2011/10,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
1047,"Mar., 2012",2012/03,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
1077,"May, 2012",2012/05,"San Bernardino County, CA",6071,17,34.8253019,-116.0833144
1133,"Aug., 2012",2012/08,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144
1186,"Nov., 2012",2012/11,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144
1261,"Apr., 2013",2013/04,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144
1306,"Jul., 2013",2013/07,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144
1458,"May, 2014",2014/05,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
1476,"Jun., 2014",2014/06,"San Bernardino County, CA",6071,14,34.8253019,-116.0833144
1622,"Mar., 2015",2015/03,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
1730,"Aug., 2015",2015/08,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
1827,"Dec., 2015",2015/12,"San Bernardino County, CA",6071,24,34.8253019,-116.0833144
1877,"Mar., 2016",2016/03,"San Bernardino County, CA",6071,16,34.8253019,-116.0833144
1897,"Apr., 2016",2016/04,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144
1916,"May, 2016",2016/05,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144
1940,"Jun., 2016",2016/06,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144
1968,"Jul., 2016",2016/07,"San Bernardino County, CA",6071,17,34.8253019,-116.0833144
1994,"Aug., 2016",2016/08,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144
2076,"Nov., 2016",2016/11,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144
75,"May, 2007",2007/05,"San Diego County, CA",6073,12,32.9637838,-116.7706277
117,"Jul., 2007",2007/07,"San Diego County, CA",6073,10,32.9637838,-116.7706277
694,"Apr., 2010",2010/04,"San Diego County, CA",6073,10,32.9637838,-116.7706277
879,"Apr., 2011",2011/04,"San Diego County, CA",6073,11,32.9637838,-116.7706277
1654,"May, 2015",2015/05,"San Diego County, CA",6073,10,32.9637838,-116.7706277
1803,"Nov., 2015",2015/11,"San Diego County, CA",6073,10,32.9637838,-116.7706277
395,"Sep., 2008",2008/09,"San Francisco County, CA",6075,14,37.781555,-122.39399
911,"Jun., 2011",2011/06,"San Joaquin County, CA",6077,12,37.9372901,-121.2773719
962,"Sep., 2011",2011/09,"San Joaquin County, CA",6077,11,37.9372901,-121.2773719
995,"Nov., 2011",2011/11,"San Joaquin County, CA",6077,11,37.9372901,-121.2773719
1048,"Mar., 2012",2012/03,"San Joaquin County, CA",6077,12,37.9372901,-121.2773719
1113,"Jul., 2012",2012/07,"San Joaquin County, CA",6077,10,37.9372901,-121.2773719
1170,"Oct., 2012",2012/10,"San Joaquin County, CA",6077,10,37.9372901,-121.2773719
16,"Jan., 2007",2007/01,"Shelby County, TN",47157,15,35.1782557,-89.8739775
49,"Mar., 2007",2007/03,"Shelby County, TN",47157,12,35.1782557,-89.8739775
68,"Apr., 2007",2007/04,"Shelby County, TN",47157,12,35.1782557,-89.8739775
89,"May, 2007",2007/05,"Shelby County, TN",47157,13,35.1782557,-89.8739775
109,"Jun., 2007",2007/06,"Shelby County, TN",47157,17,35.1782557,-89.8739775
133,"Jul., 2007",2007/07,"Shelby County, TN",47157,17,35.1782557,-89.8739775
197,"Oct., 2007",2007/10,"Shelby County, TN",47157,13,35.1782557,-89.8739775
240,"Dec., 2007",2007/12,"Shelby County, TN",47157,13,35.1782557,-89.8739775
256,"Jan., 2008",2008/01,"Shelby County, TN",47157,14,35.1782557,-89.8739775
270,"Feb., 2008",2008/02,"Shelby County, TN",47157,10,35.1782557,-89.8739775
287,"Mar., 2008",2008/03,"Shelby County, TN",47157,13,35.1782557,-89.8739775
306,"Apr., 2008",2008/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775
369,"Jul., 2008",2008/07,"Shelby County, TN",47157,17,35.1782557,-89.8739775
451,"Nov., 2008",2008/11,"Shelby County, TN",47157,18,35.1782557,-89.8739775
467,"Dec., 2008",2008/12,"Shelby County, TN",47157,13,35.1782557,-89.8739775
480,"Jan., 2009",2009/01,"Shelby County, TN",47157,10,35.1782557,-89.8739775
505,"Mar., 2009",2009/03,"Shelby County, TN",47157,13,35.1782557,-89.8739775
521,"Apr., 2009",2009/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775
555,"Jun., 2009",2009/06,"Shelby County, TN",47157,10,35.1782557,-89.8739775
576,"Jul., 2009",2009/07,"Shelby County, TN",47157,16,35.1782557,-89.8739775
594,"Aug., 2009",2009/08,"Shelby County, TN",47157,13,35.1782557,-89.8739775
608,"Sep., 2009",2009/09,"Shelby County, TN",47157,13,35.1782557,-89.8739775
638,"Nov., 2009",2009/11,"Shelby County, TN",47157,10,35.1782557,-89.8739775
690,"Mar., 2010",2010/03,"Shelby County, TN",47157,10,35.1782557,-89.8739775
758,"Jul., 2010",2010/07,"Shelby County, TN",47157,14,35.1782557,-89.8739775
792,"Sep., 2010",2010/09,"Shelby County, TN",47157,11,35.1782557,-89.8739775
837,"Dec., 2010",2010/12,"Shelby County, TN",47157,12,35.1782557,-89.8739775
890,"Apr., 2011",2011/04,"Shelby County, TN",47157,11,35.1782557,-89.8739775
906,"May, 2011",2011/05,"Shelby County, TN",47157,11,35.1782557,-89.8739775
939,"Jul., 2011",2011/07,"Shelby County, TN",47157,16,35.1782557,-89.8739775
958,"Aug., 2011",2011/08,"Shelby County, TN",47157,11,35.1782557,-89.8739775
977,"Sep., 2011",2011/09,"Shelby County, TN",47157,10,35.1782557,-89.8739775
1004,"Nov., 2011",2011/11,"Shelby County, TN",47157,14,35.1782557,-89.8739775
1031,"Jan., 2012",2012/01,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1071,"Apr., 2012",2012/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775
1108,"Jun., 2012",2012/06,"Shelby County, TN",47157,13,35.1782557,-89.8739775
1128,"Jul., 2012",2012/07,"Shelby County, TN",47157,18,35.1782557,-89.8739775
1145,"Aug., 2012",2012/08,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1165,"Sep., 2012",2012/09,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1178,"Oct., 2012",2012/10,"Shelby County, TN",47157,12,35.1782557,-89.8739775
1196,"Nov., 2012",2012/11,"Shelby County, TN",47157,15,35.1782557,-89.8739775
1211,"Dec., 2012",2012/12,"Shelby County, TN",47157,12,35.1782557,-89.8739775
1227,"Jan., 2013",2013/01,"Shelby County, TN",47157,10,35.1782557,-89.8739775
1255,"Mar., 2013",2013/03,"Shelby County, TN",47157,14,35.1782557,-89.8739775
1270,"Apr., 2013",2013/04,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1284,"May, 2013",2013/05,"Shelby County, TN",47157,16,35.1782557,-89.8739775
1300,"Jun., 2013",2013/06,"Shelby County, TN",47157,13,35.1782557,-89.8739775
1338,"Aug., 2013",2013/08,"Shelby County, TN",47157,16,35.1782557,-89.8739775
1388,"Nov., 2013",2013/11,"Shelby County, TN",47157,16,35.1782557,-89.8739775
1405,"Dec., 2013",2013/12,"Shelby County, TN",47157,15,35.1782557,-89.8739775
1428,"Feb., 2014",2014/02,"Shelby County, TN",47157,13,35.1782557,-89.8739775
1440,"Mar., 2014",2014/03,"Shelby County, TN",47157,12,35.1782557,-89.8739775
1453,"Apr., 2014",2014/04,"Shelby County, TN",47157,15,35.1782557,-89.8739775
1471,"May, 2014",2014/05,"Shelby County, TN",47157,12,35.1782557,-89.8739775
1489,"Jun., 2014",2014/06,"Shelby County, TN",47157,12,35.1782557,-89.8739775
1504,"Jul., 2014",2014/07,"Shelby County, TN",47157,12,35.1782557,-89.8739775
1516,"Aug., 2014",2014/08,"Shelby County, TN",47157,14,35.1782557,-89.8739775
1535,"Sep., 2014",2014/09,"Shelby County, TN",47157,15,35.1782557,-89.8739775
1583,"Dec., 2014",2014/12,"Shelby County, TN",47157,15,35.1782557,-89.8739775
1617,"Feb., 2015",2015/02,"Shelby County, TN",47157,14,35.1782557,-89.8739775
1633,"Mar., 2015",2015/03,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1646,"Apr., 2015",2015/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775
1667,"May, 2015",2015/05,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1692,"Jun., 2015",2015/06,"Shelby County, TN",47157,10,35.1782557,-89.8739775
1722,"Jul., 2015",2015/07,"Shelby County, TN",47157,18,35.1782557,-89.8739775
1747,"Aug., 2015",2015/08,"Shelby County, TN",47157,21,35.1782557,-89.8739775
1771,"Sep., 2015",2015/09,"Shelby County, TN",47157,13,35.1782557,-89.8739775
1796,"Oct., 2015",2015/10,"Shelby County, TN",47157,13,35.1782557,-89.8739775
1820,"Nov., 2015",2015/11,"Shelby County, TN",47157,10,35.1782557,-89.8739775
1841,"Dec., 2015",2015/12,"Shelby County, TN",47157,16,35.1782557,-89.8739775
1859,"Jan., 2016",2016/01,"Shelby County, TN",47157,18,35.1782557,-89.8739775
1871,"Feb., 2016",2016/02,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1889,"Mar., 2016",2016/03,"Shelby County, TN",47157,18,35.1782557,-89.8739775
1908,"Apr., 2016",2016/04,"Shelby County, TN",47157,11,35.1782557,-89.8739775
1932,"May, 2016",2016/05,"Shelby County, TN",47157,20,35.1782557,-89.8739775
1959,"Jun., 2016",2016/06,"Shelby County, TN",47157,18,35.1782557,-89.8739775
1986,"Jul., 2016",2016/07,"Shelby County, TN",47157,18,35.1782557,-89.8739775
2017,"Aug., 2016",2016/08,"Shelby County, TN",47157,18,35.1782557,-89.8739775
2042,"Sep., 2016",2016/09,"Shelby County, TN",47157,19,35.1782557,-89.8739775
2066,"Oct., 2016",2016/10,"Shelby County, TN",47157,21,35.1782557,-89.8739775
2093,"Nov., 2016",2016/11,"Shelby County, TN",47157,12,35.1782557,-89.8739775
2118,"Dec., 2016",2016/12,"Shelby County, TN",47157,20,35.1782557,-89.8739775
217,"Nov., 2007",2007/11,"St. Louis city, MO",29510,14,38.6267938,-90.19770345
235,"Dec., 2007",2007/12,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
301,"Apr., 2008",2008/04,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
324,"May, 2008",2008/05,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
344,"Jun., 2008",2008/06,"St. Louis city, MO",29510,18,38.6267938,-90.19770345
385,"Aug., 2008",2008/08,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
404,"Sep., 2008",2008/09,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
536,"May, 2009",2009/05,"St. Louis city, MO",29510,12,38.6267938,-90.19770345
620,"Oct., 2009",2009/10,"St. Louis city, MO",29510,18,38.6267938,-90.19770345
634,"Nov., 2009",2009/11,"St. Louis city, MO",29510,12,38.6267938,-90.19770345
705,"Apr., 2010",2010/04,"St. Louis city, MO",29510,12,38.6267938,-90.19770345
818,"Nov., 2010",2010/11,"St. Louis city, MO",29510,19,38.6267938,-90.19770345
873,"Mar., 2011",2011/03,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
918,"Jun., 2011",2011/06,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
970,"Sep., 2011",2011/09,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
1086,"May, 2012",2012/05,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
1105,"Jun., 2012",2012/06,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
1120,"Jul., 2012",2012/07,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
1224,"Jan., 2013",2013/01,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
1401,"Dec., 2013",2013/12,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
1416,"Jan., 2014",2014/01,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
1548,"Oct., 2014",2014/10,"St. Louis city, MO",29510,15,38.6267938,-90.19770345
1562,"Nov., 2014",2014/11,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
1580,"Dec., 2014",2014/12,"St. Louis city, MO",29510,16,38.6267938,-90.19770345
1597,"Jan., 2015",2015/01,"St. Louis city, MO",29510,12,38.6267938,-90.19770345
1644,"Apr., 2015",2015/04,"St. Louis city, MO",29510,15,38.6267938,-90.19770345
1688,"Jun., 2015",2015/06,"St. Louis city, MO",29510,16,38.6267938,-90.19770345
1714,"Jul., 2015",2015/07,"St. Louis city, MO",29510,14,38.6267938,-90.19770345
1742,"Aug., 2015",2015/08,"St. Louis city, MO",29510,16,38.6267938,-90.19770345
1763,"Sep., 2015",2015/09,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
1791,"Oct., 2015",2015/10,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
1815,"Nov., 2015",2015/11,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
1855,"Jan., 2016",2016/01,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
1905,"Apr., 2016",2016/04,"St. Louis city, MO",29510,19,38.6267938,-90.19770345
1953,"Jun., 2016",2016/06,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
1981,"Jul., 2016",2016/07,"St. Louis city, MO",29510,16,38.6267938,-90.19770345
2008,"Aug., 2016",2016/08,"St. Louis city, MO",29510,17,38.6267938,-90.19770345
2035,"Sep., 2016",2016/09,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
2113,"Dec., 2016",2016/12,"St. Louis city, MO",29510,13,38.6267938,-90.19770345
737,"Jun., 2010",2010/06,"St. Louis County, MO",29189,14,38.63904535,-90.51882739
817,"Nov., 2010",2010/11,"St. Louis County, MO",29189,11,38.63904535,-90.51882739
902,"May, 2011",2011/05,"St. Louis County, MO",29189,11,38.63904535,-90.51882739
1027,"Jan., 2012",2012/01,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
1141,"Aug., 2012",2012/08,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
1561,"Nov., 2014",2014/11,"St. Louis County, MO",29189,13,38.63904535,-90.51882739
1579,"Dec., 2014",2014/12,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
1630,"Mar., 2015",2015/03,"St. Louis County, MO",29189,11,38.63904535,-90.51882739
1662,"May, 2015",2015/05,"St. Louis County, MO",29189,18,38.63904535,-90.51882739
1687,"Jun., 2015",2015/06,"St. Louis County, MO",29189,11,38.63904535,-90.51882739
1713,"Jul., 2015",2015/07,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
1741,"Aug., 2015",2015/08,"St. Louis County, MO",29189,16,38.63904535,-90.51882739
1762,"Sep., 2015",2015/09,"St. Louis County, MO",29189,13,38.63904535,-90.51882739
1790,"Oct., 2015",2015/10,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
1886,"Mar., 2016",2016/03,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
1926,"May, 2016",2016/05,"St. Louis County, MO",29189,13,38.63904535,-90.51882739
1952,"Jun., 2016",2016/06,"St. Louis County, MO",29189,12,38.63904535,-90.51882739
1980,"Jul., 2016",2016/07,"St. Louis County, MO",29189,12,38.63904535,-90.51882739
2007,"Aug., 2016",2016/08,"St. Louis County, MO",29189,12,38.63904535,-90.51882739
2060,"Oct., 2016",2016/10,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
2088,"Nov., 2016",2016/11,"St. Louis County, MO",29189,10,38.63904535,-90.51882739
788,"Sep., 2010",2010/09,"Suffolk County, MA",25025,14,42.3544455,-70.9788771
933,"Jul., 2011",2011/07,"Suffolk County, MA",25025,10,42.3544455,-70.9788771
956,"Aug., 2011",2011/08,"Summit County, OH",39153,11,41.1457902,-81.5333603
200,"Oct., 2007",2007/10,"Tarrant County, TX",48439,10,32.7513658,-97.335696
309,"Apr., 2008",2008/04,"Tarrant County, TX",48439,11,32.7513658,-97.335696
412,"Sep., 2008",2008/09,"Tarrant County, TX",48439,12,32.7513658,-97.335696
435,"Oct., 2008",2008/10,"Tarrant County, TX",48439,10,32.7513658,-97.335696
725,"May, 2010",2010/05,"Tarrant County, TX",48439,11,32.7513658,-97.335696
824,"Nov., 2010",2010/11,"Tarrant County, TX",48439,14,32.7513658,-97.335696
942,"Jul., 2011",2011/07,"Tarrant County, TX",48439,12,32.7513658,-97.335696
1017,"Dec., 2011",2011/12,"Tarrant County, TX",48439,11,32.7513658,-97.335696
1302,"Jun., 2013",2013/06,"Tarrant County, TX",48439,11,32.7513658,-97.335696
1322,"Jul., 2013",2013/07,"Tarrant County, TX",48439,12,32.7513658,-97.335696
1392,"Nov., 2013",2013/11,"Tarrant County, TX",48439,10,32.7513658,-97.335696
1492,"Jun., 2014",2014/06,"Tarrant County, TX",48439,11,32.7513658,-97.335696
1587,"Dec., 2014",2014/12,"Tarrant County, TX",48439,14,32.7513658,-97.335696
1671,"May, 2015",2015/05,"Tarrant County, TX",48439,11,32.7513658,-97.335696
1912,"Apr., 2016",2016/04,"Tarrant County, TX",48439,11,32.7513658,-97.335696
1936,"May, 2016",2016/05,"Tarrant County, TX",48439,13,32.7513658,-97.335696
1225,"Jan., 2013",2013/01,"Tulsa County, OK",40143,10,36.1012145,-95.9250506
2064,"Oct., 2016",2016/10,"Tulsa County, OK",40143,10,36.1012145,-95.9250506
11,"Jan., 2007",2007/01,"Wayne County, MI",26163,23,42.2682408,-83.2844172
30,"Feb., 2007",2007/02,"Wayne County, MI",26163,19,42.2682408,-83.2844172
46,"Mar., 2007",2007/03,"Wayne County, MI",26163,26,42.2682408,-83.2844172
63,"Apr., 2007",2007/04,"Wayne County, MI",26163,17,42.2682408,-83.2844172
83,"May, 2007",2007/05,"Wayne County, MI",26163,30,42.2682408,-83.2844172
105,"Jun., 2007",2007/06,"Wayne County, MI",26163,48,42.2682408,-83.2844172
128,"Jul., 2007",2007/07,"Wayne County, MI",26163,30,42.2682408,-83.2844172
153,"Aug., 2007",2007/08,"Wayne County, MI",26163,37,42.2682408,-83.2844172
173,"Sep., 2007",2007/09,"Wayne County, MI",26163,43,42.2682408,-83.2844172
192,"Oct., 2007",2007/10,"Wayne County, MI",26163,37,42.2682408,-83.2844172
216,"Nov., 2007",2007/11,"Wayne County, MI",26163,23,42.2682408,-83.2844172
234,"Dec., 2007",2007/12,"Wayne County, MI",26163,20,42.2682408,-83.2844172
253,"Jan., 2008",2008/01,"Wayne County, MI",26163,23,42.2682408,-83.2844172
267,"Feb., 2008",2008/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172
283,"Mar., 2008",2008/03,"Wayne County, MI",26163,20,42.2682408,-83.2844172
299,"Apr., 2008",2008/04,"Wayne County, MI",26163,20,42.2682408,-83.2844172
322,"May, 2008",2008/05,"Wayne County, MI",26163,27,42.2682408,-83.2844172
343,"Jun., 2008",2008/06,"Wayne County, MI",26163,22,42.2682408,-83.2844172
364,"Jul., 2008",2008/07,"Wayne County, MI",26163,35,42.2682408,-83.2844172
383,"Aug., 2008",2008/08,"Wayne County, MI",26163,23,42.2682408,-83.2844172
402,"Sep., 2008",2008/09,"Wayne County, MI",26163,38,42.2682408,-83.2844172
427,"Oct., 2008",2008/10,"Wayne County, MI",26163,25,42.2682408,-83.2844172
445,"Nov., 2008",2008/11,"Wayne County, MI",26163,28,42.2682408,-83.2844172
464,"Dec., 2008",2008/12,"Wayne County, MI",26163,26,42.2682408,-83.2844172
476,"Jan., 2009",2009/01,"Wayne County, MI",26163,19,42.2682408,-83.2844172
487,"Feb., 2009",2009/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172
501,"Mar., 2009",2009/03,"Wayne County, MI",26163,23,42.2682408,-83.2844172
516,"Apr., 2009",2009/04,"Wayne County, MI",26163,28,42.2682408,-83.2844172
535,"May, 2009",2009/05,"Wayne County, MI",26163,36,42.2682408,-83.2844172
552,"Jun., 2009",2009/06,"Wayne County, MI",26163,31,42.2682408,-83.2844172
571,"Jul., 2009",2009/07,"Wayne County, MI",26163,24,42.2682408,-83.2844172
589,"Aug., 2009",2009/08,"Wayne County, MI",26163,30,42.2682408,-83.2844172
604,"Sep., 2009",2009/09,"Wayne County, MI",26163,32,42.2682408,-83.2844172
619,"Oct., 2009",2009/10,"Wayne County, MI",26163,18,42.2682408,-83.2844172
633,"Nov., 2009",2009/11,"Wayne County, MI",26163,21,42.2682408,-83.2844172
648,"Dec., 2009",2009/12,"Wayne County, MI",26163,24,42.2682408,-83.2844172
663,"Jan., 2010",2010/01,"Wayne County, MI",26163,24,42.2682408,-83.2844172
672,"Feb., 2010",2010/02,"Wayne County, MI",26163,15,42.2682408,-83.2844172
686,"Mar., 2010",2010/03,"Wayne County, MI",26163,23,42.2682408,-83.2844172
703,"Apr., 2010",2010/04,"Wayne County, MI",26163,29,42.2682408,-83.2844172
721,"May, 2010",2010/05,"Wayne County, MI",26163,27,42.2682408,-83.2844172
736,"Jun., 2010",2010/06,"Wayne County, MI",26163,17,42.2682408,-83.2844172
748,"Jul., 2010",2010/07,"Wayne County, MI",26163,33,42.2682408,-83.2844172
769,"Aug., 2010",2010/08,"Wayne County, MI",26163,17,42.2682408,-83.2844172
789,"Sep., 2010",2010/09,"Wayne County, MI",26163,18,42.2682408,-83.2844172
803,"Oct., 2010",2010/10,"Wayne County, MI",26163,26,42.2682408,-83.2844172
816,"Nov., 2010",2010/11,"Wayne County, MI",26163,20,42.2682408,-83.2844172
833,"Dec., 2010",2010/12,"Wayne County, MI",26163,30,42.2682408,-83.2844172
849,"Jan., 2011",2011/01,"Wayne County, MI",26163,25,42.2682408,-83.2844172
859,"Feb., 2011",2011/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172
871,"Mar., 2011",2011/03,"Wayne County, MI",26163,24,42.2682408,-83.2844172
886,"Apr., 2011",2011/04,"Wayne County, MI",26163,34,42.2682408,-83.2844172
901,"May, 2011",2011/05,"Wayne County, MI",26163,25,42.2682408,-83.2844172
917,"Jun., 2011",2011/06,"Wayne County, MI",26163,33,42.2682408,-83.2844172
934,"Jul., 2011",2011/07,"Wayne County, MI",26163,33,42.2682408,-83.2844172
951,"Aug., 2011",2011/08,"Wayne County, MI",26163,31,42.2682408,-83.2844172
968,"Sep., 2011",2011/09,"Wayne County, MI",26163,25,42.2682408,-83.2844172
987,"Oct., 2011",2011/10,"Wayne County, MI",26163,22,42.2682408,-83.2844172
1001,"Nov., 2011",2011/11,"Wayne County, MI",26163,21,42.2682408,-83.2844172
1011,"Dec., 2011",2011/12,"Wayne County, MI",26163,26,42.2682408,-83.2844172
1026,"Jan., 2012",2012/01,"Wayne County, MI",26163,33,42.2682408,-83.2844172
1039,"Feb., 2012",2012/02,"Wayne County, MI",26163,11,42.2682408,-83.2844172
1055,"Mar., 2012",2012/03,"Wayne County, MI",26163,24,42.2682408,-83.2844172
1066,"Apr., 2012",2012/04,"Wayne County, MI",26163,28,42.2682408,-83.2844172
1085,"May, 2012",2012/05,"Wayne County, MI",26163,29,42.2682408,-83.2844172
1104,"Jun., 2012",2012/06,"Wayne County, MI",26163,26,42.2682408,-83.2844172
1119,"Jul., 2012",2012/07,"Wayne County, MI",26163,42,42.2682408,-83.2844172
1139,"Aug., 2012",2012/08,"Wayne County, MI",26163,44,42.2682408,-83.2844172
1160,"Sep., 2012",2012/09,"Wayne County, MI",26163,41,42.2682408,-83.2844172
1176,"Oct., 2012",2012/10,"Wayne County, MI",26163,31,42.2682408,-83.2844172
1192,"Nov., 2012",2012/11,"Wayne County, MI",26163,36,42.2682408,-83.2844172
1209,"Dec., 2012",2012/12,"Wayne County, MI",26163,23,42.2682408,-83.2844172
1222,"Jan., 2013",2013/01,"Wayne County, MI",26163,30,42.2682408,-83.2844172
1237,"Feb., 2013",2013/02,"Wayne County, MI",26163,17,42.2682408,-83.2844172
1252,"Mar., 2013",2013/03,"Wayne County, MI",26163,19,42.2682408,-83.2844172
1265,"Apr., 2013",2013/04,"Wayne County, MI",26163,25,42.2682408,-83.2844172
1281,"May, 2013",2013/05,"Wayne County, MI",26163,23,42.2682408,-83.2844172
1295,"Jun., 2013",2013/06,"Wayne County, MI",26163,22,42.2682408,-83.2844172
1314,"Jul., 2013",2013/07,"Wayne County, MI",26163,36,42.2682408,-83.2844172
1333,"Aug., 2013",2013/08,"Wayne County, MI",26163,32,42.2682408,-83.2844172
1349,"Sep., 2013",2013/09,"Wayne County, MI",26163,21,42.2682408,-83.2844172
1367,"Oct., 2013",2013/10,"Wayne County, MI",26163,23,42.2682408,-83.2844172
1383,"Nov., 2013",2013/11,"Wayne County, MI",26163,26,42.2682408,-83.2844172
